CompositeCompositeID,TotalDDT,TotalDDT.lipid,Lipid,CompositeCommonName,Year,MDL.mean,MDL.min,CompositeTissuePrep,NumberFishPerComp,CompositeTissueName,WeightAvg.g,TLMin.mm,TLMax.mm,TLAvgLength.mm,SexSummary,Program,CompositeStationArea,Region
C2_40419SSMBBOG18KPB,7.38,6.530973451,1.13,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
C2_40419SSMBBOG18PCM,24.9,11.9138756,2.09,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
C2_40419SSMBBOG18YFC,7.307,11.24153846,0.65,yellowfin croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
C2_40420MSMBBOG18KPB,12.2,40.66666667,0.3,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C2_40420MSMBBOG18PCM,17.114,7.96,2.15,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C2_40420MSMBBOG18WCR,9.82,6.819444444,1.44,white croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C2_40420MSMBBOG18YFC,2.11,2.705128205,0.78,yellowfin croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C2_40421NSMBBOG18KPB,2.7,4.655172414,0.58,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,North Santa Monica Bay,Central
C2_40421NSMBBOG18PCM,10.7,8.230769231,1.3,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,North Santa Monica Bay,Central
C2_40422PTDUBOG18KPB,1.903574,1.464287692,1.3,kelp bass,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Dume to Oxnard,North
C2_40422PTDUBOG18PCM,1.7,0.68,2.5,chub mackerel,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Dume to Oxnard,North
C2_40515LNGBBOG18KPB,21.7,54.25,0.4,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C2_40515LNGBBOG18PCM,18.387,19.98586957,0.92,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C2_40515LNGBBOG18WCR,47.3,16.59649123,2.85,white croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C2_40617CATIBOG18KPB,4.81,8.293103448,0.58,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Catalina Island,Islands
C2_41116SPDBBOG08OWC,52.074,75.68895349,0.688,white croaker,2009,0.207333333,0.096,Skin off,5,fillet,0,192,221,205.8000031,"Unk (0), M (2), F (3)",CoastalSportfish,San Pedro Bay,Central
C2_41116SPDBBOG18BSB,13.74,38.16666667,0.36,barred sand bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Pedro Bay,Central
C2_41116SPDBBOG18PCM,40.863,28.37708333,1.44,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Pedro Bay,Central
C2_41116SPDBBOG18WCR,81.73,47.24277457,1.73,white croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Pedro Bay,Central
C2_80111CCSABOG18KPB,1.59,2.564516129,0.62,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Crystal Cove to Santa Ana River,Central
C2_80111CCSABOG18PCM,0,0,0.98,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Crystal Cove to Santa Ana River,Central
C2_80112NWPTBOG18SSB,15.671,39.27568922,0.399,spotted sand bass,2019,0.196666667,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Newport Bay,Central
C2_80112NWPTBOG18YFC,12.2,31.12244898,0.392,yellowfin croaker,2019,0.196666667,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Newport Bay,Central
C2_80113SASBBOG18KPB,5.7,10.36363636,0.55,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Santa Ana River to Seal Beach,Central
C2_80113SASBBOG18PCM,3.15,5.625,0.56,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Santa Ana River to Seal Beach,Central
C2_80113SASBBOG18SSB,5.12,9.846153846,0.52,spotted sand bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Santa Ana River to Seal Beach,Central
C2_80114ORCOBOG18KPB,6.64,19.52941176,0.34,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Orange County Oil Platforms,Central
C2_80114ORCOBOG18PCM,7.45,5.20979021,1.43,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Orange County Oil Platforms,Central
C2_90109SOCCBOG18KPB,9.17,9.860215054,0.93,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Onofre to Crystal Cove,South
C2_90109SOCCBOG18PCM,4.43,11.97297297,0.37,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Onofre to Crystal Cove,South
C2_90110DANABOG18WCR,1.98,7.122302158,0.278,white croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C2_90208OCNHBOG18BSB,10.9,9.396551724,1.16,barred sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C2_90208OCNHBOG18SFC,2.14,4.323232323,0.495,spotfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C2_90208OCNHBOG18SSB,7.24,9.627659574,0.752,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C2_90208OCNHBOG18YFC,5.66,13.54066986,0.418,yellowfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C2_90407LJSOBOG18KPB,0,0,0.2305,kelp bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,La Jolla to San Onofre,South
C2_90407LJSOBOG18PCM,3.96,12.29050279,0.3222,chub mackerel,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,La Jolla to San Onofre,South
C2_90407LJSOBOG18YFC,11.8,50.19140791,0.2351,yellowfin croaker,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,La Jolla to San Onofre,South
C2_90605PLLJBOG18BSB,0,0,0.2453,barred sand bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma to La Jolla,South
C2_90605PLLJBOG18KPB,1.83,9.216821959,0.19855,kelp bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma to La Jolla,South
C2_90605PLLJBOG18PCM,1.83,10.01642036,0.1827,chub mackerel,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma to La Jolla,South
C2_90606MISSBOG18SSB,0.716,1.559912854,0.459,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C2_90606MISSBOG18WHS,1.22,3.475783476,0.351,white surfperch,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C2_90606MISSBOG18YFC,2.66,6.363636364,0.418,yellowfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C2_90804PLMABOG18KPB,2.3,10.91081594,0.2108,kelp bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma,South
C2_90804PLMABOG18WCR,0,0,0.381,white croaker,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma,South
C2_91001TJNIBOG18BSB,1.65,5.381604697,0.3066,barred sand bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,TJ to North Island,South
C2_91202SDSBBOG18NAC,7.93,3.794258373,2.09,northern anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C2_91202SDSBBOG18SAC,8.7,6.590909091,1.32,slough anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C2_91202SDSBBOG18SSB,0.818,4.110552764,0.199,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C2_91203SDNBBOG18BSB,1.91,5,0.382,barred sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C2_91203SDNBBOG18KPB,10.5,6.907894737,1.52,kelp bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C2_91203SDNBBOG18NAC,4.58,3.550387597,1.29,northern anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C2_91203SDNBBOG18PCM,6.8,20.66869301,0.329,chub mackerel,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C2_91203SDNBBOG18QEF,2.63,4.283387622,0.614,queenfish,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C2_91203SDNBBOG18SSB,0.362,1.316363636,0.275,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C3_31525RCGABOG18KPB,1.262996,1.521681928,0.83,kelp bass,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Rincon to Goleta,North
C3_31525RCGABOG18PCM,13.4858,2.931695652,4.6,chub mackerel,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Rincon to Goleta,North
C3_31623NCHIBOG18KPB,5.9,6.210526316,0.95,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Northern Channel Islands,Islands
C3_40124VTRCBOG18PCM,0.99,0.825,1.2,chub mackerel,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Ventura to Rincon,North
C3_40124VTRCBOG18WCR,3.26,1.811111111,1.8,white croaker,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Ventura to Rincon,North
C3_40124VTRCBOG18YFC,1.45,1.593406593,0.91,yellowfin croaker,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Ventura to Rincon,North
C3_40418PVERBOG18KPB,8.41129,10.01344048,0.84,kelp bass,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Palos Verdes,Palos Verdes
C3_40419SSMBBOG18KPB,9.57,15.95,0.6,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
C3_40419SSMBBOG18PCM,17.3,6.705426357,2.58,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
C3_40419SSMBBOG18YFC,6.145,9.310606061,0.66,yellowfin croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
C3_40420MSMBBOG18KPB,12.3,17.82608696,0.69,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C3_40420MSMBBOG18PCM,17.442,8.592118227,2.03,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C3_40420MSMBBOG18WCR,29.33,13.76995305,2.13,white croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C3_40420MSMBBOG18YFC,3.08,4.888888889,0.63,yellowfin croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Middle Santa Monica Bay,Central
C3_40421NSMBBOG18KPB,2.67,4.767857143,0.56,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,North Santa Monica Bay,Central
C3_40421NSMBBOG18PCM,7.83,3.994897959,1.96,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,North Santa Monica Bay,Central
C3_40422PTDUBOG18KPB,4.323597,3.930542727,1.1,kelp bass,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Dume to Oxnard,North
C3_40422PTDUBOG18PCM,1.2,0.666666667,1.8,chub mackerel,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Dume to Oxnard,North
C3_40515LNGBBOG18KPB,18.7,58.4375,0.32,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C3_40515LNGBBOG18PCM,13.038,9.952671756,1.31,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C3_40515LNGBBOG18WCR,43.83,22.94764398,1.91,white croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C3_40617CATIBOG18KPB,1.3,3.611111111,0.36,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Catalina Island,Islands
C3_41116SPDBBOG18PCM,20.4,22.92134831,0.89,chub mackerel,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Pedro Bay,Central
C3_41116SPDBBOG18WCR,115.2,46.08,2.5,white croaker,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Pedro Bay,Central
C3_80111CCSABOG18KPB,1.29,2.080645161,0.62,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Crystal Cove to Santa Ana River,Central
C3_80111CCSABOG18PCM,0,0,1.4,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Crystal Cove to Santa Ana River,Central
C3_80112NWPTBOG18SSB,27.8,43.98734177,0.632,spotted sand bass,2019,0.196666667,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Newport Bay,Central
C3_80112NWPTBOG18YFC,21.7,48.65470852,0.446,yellowfin croaker,2019,0.196666667,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Newport Bay,Central
C3_80113SASBBOG18KPB,10.165,18.48181818,0.55,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Santa Ana River to Seal Beach,Central
C3_80113SASBBOG18PCM,1.83,1.407692308,1.3,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Santa Ana River to Seal Beach,Central
C3_80114ORCOBOG18KPB,29.4,39.72972973,0.74,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Orange County Oil Platforms,Central
C3_80114ORCOBOG18PCM,12.7,21.89655172,0.58,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Orange County Oil Platforms,Central
C3_90109SOCCBOG18KPB,3.45,3.709677419,0.93,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Onofre to Crystal Cove,South
C3_90109SOCCBOG18PCM,2.57,5.14,0.5,chub mackerel,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,San Onofre to Crystal Cove,South
C3_90110DANABOG18WCR,2.21,10,0.221,white croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C3_90208OCNHBOG18BSB,15.1,10.86330935,1.39,barred sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C3_90208OCNHBOG18SFC,1.83,4.103139013,0.446,spotfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C3_90208OCNHBOG18SSB,5.53,6.638655462,0.833,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C3_90407LJSOBOG18KPB,0,0,0.2055,kelp bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,La Jolla to San Onofre,South
C3_90407LJSOBOG18PCM,4.88,14.21497233,0.3433,chub mackerel,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,La Jolla to San Onofre,South
C3_90605PLLJBOG18KPB,0,0,0.215,kelp bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma to La Jolla,South
C3_90605PLLJBOG18PCM,2.3,5.651105651,0.407,chub mackerel,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma to La Jolla,South
C3_90606MISSBOG18SSB,0.508,1.266832918,0.401,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C3_90606MISSBOG18YFC,3.44,8.888888889,0.387,yellowfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C3_90804PLMABOG18KPB,1.6,11.67883212,0.137,kelp bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Pt Loma,South
C3_91001TJNIBOG18BSB,1.9,7.330246914,0.2592,barred sand bass,2019,0.701666667,0.35,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,TJ to North Island,South
C3_91202SDSBBOG18SAC,8.78,6.455882353,1.36,slough anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C3_91202SDSBBOG18SSB,0.881,3.337121212,0.264,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C3_91203SDNBBOG18KPB,7.22,7.227227227,0.999,kelp bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C3_91203SDNBBOG18PCM,6.14,19.80645161,0.31,chub mackerel,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C3_91203SDNBBOG18QEF,2.84,3.717277487,0.764,queenfish,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C3_91203SDNBBOG18SSB,0.538,3.3625,0.16,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
CM-04AUG03-SL-739-2-85,70.7,18.12820513,3.9,chub mackerel,2003,4.633333333,3.9,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,241,NA,Jarvis2007,739,Pelagic
CM-04NOV03-WL-683-1-83,11.9,10.25862069,1.16,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,216,NA,Jarvis2007,683,Pelagic
CM-05NOV03-WL-762-4-95,4.3,2.670807453,1.61,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,201,NA,Jarvis2007,762,Pelagic
CM-15AUG03-SL-802-3-90,15.6,6.446280992,2.42,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,281.67,NA,Jarvis2007,802,Pelagic
CM-20OCT03-SL-739-2-86,5.8,1.790123457,3.24,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,255,NA,Jarvis2007,739,Pelagic
CM-20OCT03-SL-807-4-92,8.7,1.977272727,4.4,chub mackerel,2003,4.633333333,3.9,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,203.33,NA,Jarvis2007,807,Pelagic
CM-24NOV03-WL-683-1-84,12,9.022556391,1.33,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,208.67,NA,Jarvis2007,683,Pelagic
CM-25JUL03-SL-807-4-91,28.7,9.566666667,3,chub mackerel,2003,4.633333333,3.9,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,260.33,NA,Jarvis2007,807,Pelagic
CM-27AUG03-SL-720-2-88,50.9,20.36,2.5,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,260.33,NA,Jarvis2007,720,Pelagic
CM-29OCT03-SL-720-2-89,4.4,2.857142857,1.54,chub mackerel,2003,0.33,0.33,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,194.67,NA,Jarvis2007,720,Pelagic
CM-30OCT03-SL-683-1-82,8.8,1.76,5,chub mackerel,2003,4.633333333,3.9,NA,3,"whole without Head, Tail and Guts",NA,NA,NA,208,NA,Jarvis2007,683,Pelagic
I_90208OCNHBOG18CAC01-01,2.84,0.931147541,3.05,california corbina,2018,1e-04,1e-04,Skin off,1,fillet,820,437,437,437,"Unk (0), M (0), F (1)",CoastalSportfish,Oceanside Harbor,South
I_91001TJNIBOG18CAC01-01,0.22,0.044897959,4.9,california corbina,2018,1e-04,1e-04,Skin off,1,fillet,1558,505,505,505,"Unk (0), M (0), F (1)",CoastalSportfish,TJ to North Island,South
I_91001TJNIBOG18CAH01-01,0.0107,0.015373563,0.696,california halibut,2018,1e-04,1e-04,Skin off,1,fillet,5310,750,750,750,"Unk (0), M (0), F (1)",CoastalSportfish,TJ to North Island,South
I_91202SDSBBOG18CAH01-01,0.19,0.339892665,0.559,california halibut,2018,1e-04,1e-04,Skin off,1,fillet,2650,623,623,623,"Unk (0), M (0), F (1)",CoastalSportfish,SD South Bay,South
MS-02DEC03-WL-681-1-42,0,0,2.04,market squid,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,138.67,NA,Jarvis2007,681,Pelagic
MS-02OCT03-SL-657-1-32,0,0,1.1,market squid,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,133.5,NA,Jarvis2007,657,Pelagic
MS-03NOV03-WL-709-4-77,0,0,0.8,market squid,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,124,NA,Jarvis2007,709,Pelagic
MS-06OCT03-SL-762-4-60,0.5,0.714285714,0.7,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,116.83,NA,Jarvis2007,762,Pelagic
MS-07NOV03-WL-683-1-37,0,0,0.8,market squid,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,122.5,NA,Jarvis2007,683,Pelagic
MS-07OCT03-SL-683-1-33,0.9,3,0.3,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,208,NA,Jarvis2007,683,Pelagic
MS-10DEC03-WL-719-2-55,1.3,4.333333333,0.3,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,135.5,NA,Jarvis2007,719,Pelagic
MS-10FEB04-WL-720-2-54,1.2,2.307692308,0.52,market squid,2004,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,101.17,NA,Jarvis2007,720,Pelagic
MS-13NOV03-WL-762-4-75,0,0,1.72,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,238.17,NA,Jarvis2007,762,Pelagic
MS-15DEC03-WL-708-4-79,0.1,0.188679245,0.53,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,128,NA,Jarvis2007,708,Pelagic
MS-17NOV03-WL-682-1-39,0.3,0.697674419,0.43,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,229,NA,Jarvis2007,682,Pelagic
MS-18NOV03-WL-657-1-44,0,0,2.12,market squid,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,130.17,NA,Jarvis2007,657,Pelagic
MS-21JUL03-SL-807-4-56,0,0,0.44,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,134.67,NA,Jarvis2007,807,Pelagic
MS-21NOV03-WL-682-1-40,0.3,0.205479452,1.46,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,131,NA,Jarvis2007,682,Pelagic
MS-21NOV03-WL-686-4-81,0,0,0.9,market squid,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,123.5,NA,Jarvis2007,686,Pelagic
MS-23FEB04-WL-757-2-49,2.49,1.185714286,2.1,market squid,2004,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,103.67,NA,Jarvis2007,757,Pelagic
MS-24SEP03-SL-708-4-68,0,0,2.01,market squid,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,118.33,NA,Jarvis2007,708,Pelagic
MS-28JAN04-WL-737-2-52,0.3,0.588235294,0.51,market squid,2004,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,116.33,NA,Jarvis2007,737,Pelagic
MS-28JAN04-WL-738-2-50,0.7,1.489361702,0.47,market squid,2004,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,115.83,NA,Jarvis2007,738,Pelagic
MS-29AUG03-SL-762-4-59,0.4,0.677966102,0.59,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,122.17,NA,Jarvis2007,762,Pelagic
MS-29DEC03-WL-708-4-80,0.3,0.681818182,0.44,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,122.67,NA,Jarvis2007,708,Pelagic
MS-29SEP03-SL-657-1-31A,0,0,1.1,market squid,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,133.67,NA,Jarvis2007,657,Pelagic
MS-30OCT03-SL-683-1-34,1.3,0.616113744,2.11,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,134.83,NA,Jarvis2007,683,Pelagic
